n,100,200,300,400,500,600,700,800,900,1000
random (losowe),0.9799667168408632,1.420099986717105,2.3930666502565145,2.778700009609262,3.5959333181381226,4.931466731553276,5.530400046457847,6.875366671010852,8.910433311636249,9.681666657949487
ascending (rosnące),2.256600031008323,7.048133372639616,16.468133311718702,29.270433355122805,46.54593338879446,59.80293336324394,84.6525332890451,106.34436660135786,171.8975999392569,175.73060002177954
descending (malejące),2.0608332318564258,7.843966751048963,25.74079988213877,27.751933317631483,43.02593336130182,59.283099990958966,86.03209994422893,121.42513335372011,158.79503327111402,225.2114665849755
a-shaped (a-kształtne),1.037666651730736,3.5257666992644467,8.387733328466615,13.372800002495447,21.778900021066267,30.151400016620755,39.13163331647714,56.23090003306667,73.86676664464176,101.34203336201608
v-shaped (v-kształtne),1.1311999211708705,3.6957666743546724,7.964333286508918,13.30976669366161,22.33603325051566,29.232300041864317,41.37393335501353,63.12526661592225,68.90746671706438,93.97413333257039
